"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene_Symbol","Gene_Description","Significance","abs_logFC"
"243299_at",1.22198329884912,5.14060827290963,5.30104769620327,1.17955354482013e-06,1.25823306481605e-05,4.97517116947099,"","","Upregulated",1.22198329884912
"237223_at",1.48478179503391,3.96389850293678,5.29692306682287,1.19893044662865e-06,1.2777944658275e-05,4.95937831998323,"","","Upregulated",1.48478179503391
"238156_at",1.61081216143086,7.33188801335795,5.29365170221112,1.21452071976393e-06,1.29384977392127e-05,4.94685636899454,"","","Upregulated",1.61081216143086
"203956_at",1.02766754947726,8.14396233365901,5.29036827235493,1.23036854671025e-06,1.30903232601019e-05,4.93429164016062,"MORC2","MORC family CW-type zinc finger 2","Upregulated",1.02766754947726
"208394_x_at",1.58686889210956,4.42163969541043,5.28964518656363,1.23388577552306e-06,1.31249064756081e-05,4.93152506046764,"ESM1","endothelial cell specific molecule 1","Upregulated",1.58686889210956
"235031_at",1.07195378211033,5.31700422147451,5.28784526117598,1.24268387525248e-06,1.32099255669797e-05,4.92463913273739,"INVS///WSB1","inversin///WD repeat and SOCS box containing 1","Upregulated",1.07195378211033
"222765_x_at",1.19242793603971,6.129844240989,5.28680967117979,1.24777375101159e-06,1.32583033828606e-05,4.92067776875935,"ESF1","ESF1 nucleolar pre-rRNA processing protein homolog","Upregulated",1.19242793603971
"244872_at",1.09564752631968,6.17605950205613,5.2862453026426,1.25055620413563e-06,1.32821323412265e-05,4.9185190758269,"RBBP4","RB binding protein 4, chromatin remodeling factor","Upregulated",1.09564752631968
"228171_s_at",1.02533078877018,6.20106060934092,5.28445592990918,1.25941850536e-06,1.33704868162351e-05,4.91167544682838,"PLEKHG4","pleckstrin homology and RhoGEF domain containing G4","Upregulated",1.02533078877018
"1560433_at",1.07524802367961,5.58611626541612,5.28334372020311,1.26495802701827e-06,1.34243413693921e-05,4.90742220593234,"","","Upregulated",1.07524802367961
"1568854_at",1.57836996356165,3.54425531070429,5.28237696107478,1.26979253348059e-06,1.34689978863935e-05,4.90372550724954,"LINC00240","long intergenic non-protein coding RNA 240","Upregulated",1.57836996356165
"212921_at",1.25311919594299,5.87376527004232,5.28149303481882,1.27422868230506e-06,1.3506976310394e-05,4.90034580547564,"SMYD2","SET and MYND domain containing 2","Upregulated",1.25311919594299
"239069_s_at",1.24258642483643,8.02875861900681,5.27575479482044,1.30339925281446e-06,1.37927671039228e-05,4.87841163124446,"","","Upregulated",1.24258642483643
"213605_s_at",1.70888823943594,8.21385857486769,5.2753731047982,1.30536266867857e-06,1.38039944299451e-05,4.87695300991986,"","","Upregulated",1.70888823943594
"45633_at",1.14284794648817,5.64082335174762,5.27533043602493,1.30558233741062e-06,1.38039944299451e-05,4.87678995488439,"GINS3","GINS complex subunit 3","Upregulated",1.14284794648817
"225735_at",1.27267551908532,6.40226211849657,5.2711967840989,1.32703622501938e-06,1.40248005851651e-05,4.86099631650714,"ANKRD50","ankyrin repeat domain 50","Upregulated",1.27267551908532
"212446_s_at",1.0719637414798,8.24982760867528,5.27110784733022,1.32750159316047e-06,1.40267062260355e-05,4.86065657159857,"CERS6","ceramide synthase 6","Upregulated",1.0719637414798
"203589_s_at",1.03325798773076,6.00589574291501,5.26578270736044,1.35565958628574e-06,1.42881029330972e-05,4.84031876254389,"TFDP2","transcription factor Dp-2","Upregulated",1.03325798773076
"228098_s_at",1.33313379004862,9.43138011693811,5.26577049181675,1.35572484798161e-06,1.42881029330972e-05,4.84027211929859,"MYLIP","myosin regulatory light chain interacting protein","Upregulated",1.33313379004862
"1556301_at",1.12168821417055,4.9764020711984,5.2655330647563,1.3569939175002e-06,1.42984153529834e-05,4.83936554871161,"LOC100287015","uncharacterized LOC100287015","Upregulated",1.12168821417055
"213906_at",1.99492465009154,6.3016370931775,5.2650003071494,1.35984580006836e-06,1.43253976202021e-05,4.83733137971933,"MYBL1","MYB proto-oncogene like 1","Upregulated",1.99492465009154
"51228_at",1.02341044644183,6.63773671366967,5.26469298946858,1.3614935635e-06,1.43396861684813e-05,4.83615802424989,"RBM12B","RNA binding motif protein 12B","Upregulated",1.02341044644183
"239295_at",1.67598144290985,4.73239896281078,5.26362520143704,1.36723403038953e-06,1.43939847953311e-05,4.83208138740264,"SRSF12","serine and arginine rich splicing factor 12","Upregulated",1.67598144290985
"242927_at",1.20852381210252,4.11319892747476,5.26235105303369,1.37411498209704e-06,1.4450967284473e-05,4.82721737962875,"DCLRE1C","DNA cross-link repair 1C","Upregulated",1.20852381210252
"219683_at",1.90621062613594,6.28904186386673,5.25915047515288,1.39154972052813e-06,1.46124599014144e-05,4.81500160759215,"FZD3","frizzled class receptor 3","Upregulated",1.90621062613594
"243597_at",1.52758307317488,3.79926204921694,5.25906071703908,1.39204178230211e-06,1.46145082103136e-05,4.81465907169465,"FANCB","Fanconi anemia complementation group B","Upregulated",1.52758307317488
"218477_at",1.57695404717892,9.14078225552887,5.25777170926129,1.39912709412671e-06,1.46825271385306e-05,4.80974023177409,"TMEM14A","transmembrane protein 14A","Upregulated",1.57695404717892
"235113_at",1.2939714351922,7.10476433852457,5.25771932549965,1.3994157798628e-06,1.46825271385306e-05,4.80954034719656,"LRR1","leucine rich repeat protein 1","Upregulated",1.2939714351922
"1555325_s_at",1.06540606504328,5.28059394093053,5.2574182263344,1.40107626441594e-06,1.46968151232392e-05,4.80839143805155,"ZNF26","zinc finger protein 26","Upregulated",1.06540606504328
"209989_at",1.33959846421316,6.34107453346747,5.256889306724,1.40399780208109e-06,1.47243222180316e-05,4.80637330121783,"ZNF268","zinc finger protein 268","Upregulated",1.33959846421316
"1555867_at",2.78884339893443,5.10132592271837,5.25605095414271,1.40864077214955e-06,1.47698671372604e-05,4.80317468152182,"GNG4","G protein subunit gamma 4","Upregulated",2.78884339893443
"204142_at",1.58268615227036,8.45282034860326,5.25567979075585,1.41070115999003e-06,1.47851697507198e-05,4.80175863059078,"ENOSF1","enolase superfamily member 1","Upregulated",1.58268615227036
"209810_at",3.45922654515316,5.54915896510064,5.25400299377603,1.42004624419785e-06,1.48712127257863e-05,4.79536192012569,"SFTPB","surfactant protein B","Upregulated",3.45922654515316
"228539_at",1.34492794992397,5.67934717967943,5.25268924653669,1.42741040013952e-06,1.49412005019496e-05,4.79035081880847,"","","Upregulated",1.34492794992397
"229417_at",1.20516024666696,6.27352183457843,5.25170874364146,1.43293097398143e-06,1.49862347368128e-05,4.78661119304114,"","","Upregulated",1.20516024666696
"1563646_a_at",1.21363878052852,5.50856962908844,5.25058959343827,1.43925778396106e-06,1.50460076004614e-05,4.78234314710708,"TMEM67","transmembrane protein 67","Upregulated",1.21363878052852
"212680_x_at",1.12016495693925,7.75381830665281,5.24961618033066,1.44478298915922e-06,1.50973532698147e-05,4.77863121991125,"PPP1R14B","protein phosphatase 1 regulatory inhibitor subunit 14B","Upregulated",1.12016495693925
"211056_s_at",1.63326460385859,6.29053366601271,5.24818153055295,1.45296418317064e-06,1.51763974870044e-05,4.77316101137307,"SRD5A1","steroid 5 alpha-reductase 1","Upregulated",1.63326460385859
"238529_at",1.64172673953513,4.22732989256499,5.24772913780505,1.45555339853576e-06,1.51969904692869e-05,4.77143621070844,"","","Upregulated",1.64172673953513
"1568596_a_at",1.19669605683593,5.69758656134539,5.24666652067562,1.46165297667368e-06,1.52477333099813e-05,4.76738511776926,"TROAP","trophinin associated protein","Upregulated",1.19669605683593
"1553666_at",1.26272447863382,3.87053807196402,5.24418482098119,1.47599613564987e-06,1.53745431513385e-05,4.75792537459833,"CCDC34","coiled-coil domain containing 34","Upregulated",1.26272447863382
"204775_at",1.55463928400945,4.99096475142008,5.24340022285501,1.48055943744136e-06,1.54188123255401e-05,4.7549350579321,"CHAF1B","chromatin assembly factor 1 subunit B","Upregulated",1.55463928400945
"226630_at",1.35146457616075,6.76001295445881,5.23856448136521,1.50899167564974e-06,1.56817219395347e-05,4.73650913493024,"MIS18BP1","MIS18 binding protein 1","Upregulated",1.35146457616075
"230198_at",1.39111670530976,4.93703093138355,5.23700536180298,1.51827235164057e-06,1.57582002968103e-05,4.73056994240458,"","","Upregulated",1.39111670530976
"244080_at",1.9270254306422,4.15000024872274,5.2354277100672,1.52772032914193e-06,1.5847351342872e-05,4.72456095815143,"","","Upregulated",1.9270254306422
"218886_at",1.17013966948145,7.05086410974023,5.23540977804272,1.52782804825705e-06,1.5847351342872e-05,4.72449266302699,"PAK1IP1","PAK1 interacting protein 1","Upregulated",1.17013966948145
"215448_at",1.97081582085235,2.97835203194336,5.23462256520192,1.53256424908493e-06,1.58897785513532e-05,4.72149462159401,"","","Upregulated",1.97081582085235
"225318_at",1.22321550191564,8.65628637665733,5.23396934260626,1.53650523986492e-06,1.59239286727113e-05,4.71900702492632,"WHSC1L1","Wolf-Hirschhorn syndrome candidate 1-like 1","Upregulated",1.22321550191564
"240365_at",1.34927369357122,3.8435071541454,5.2320294059025,1.54826786285696e-06,1.60289536561335e-05,4.71162019256145,"MIR924HG","MIR924 host gene","Upregulated",1.34927369357122
"219479_at",1.41062636813459,5.85678484015421,5.23173592232238,1.55005504796236e-06,1.60392089865225e-05,4.71050278126926,"KDELC1","KDEL motif containing 1","Upregulated",1.41062636813459
"230271_at",2.34248206155979,4.74212590473582,5.23170617537362,1.55023630662103e-06,1.60392089865225e-05,4.71038952410755,"ONECUT2","one cut homeobox 2","Upregulated",2.34248206155979
"1569053_at",1.07804295360379,5.94416175902535,5.22801656052503,1.57288039192685e-06,1.62529872838187e-05,4.69634408881692,"AP3M2","adaptor related protein complex 3 mu 2 subunit","Upregulated",1.07804295360379
"1554743_x_at",1.39573921039667,4.10350005878966,5.2249701987026,1.59182092260209e-06,1.6424457719858e-05,4.68475070021579,"PMS1","PMS1 homolog 1, mismatch repair system component","Upregulated",1.39573921039667
"1556568_a_at",1.18819105173003,6.43121533235414,5.22407571898215,1.59742464574347e-06,1.64754715034791e-05,4.68134719810498,"","","Upregulated",1.18819105173003
"200941_at",1.01011342480188,9.59179708183225,5.22177364809806,1.61193575255074e-06,1.66146884322924e-05,4.67258900273684,"HSBP1","heat shock factor binding protein 1","Upregulated",1.01011342480188
"44783_s_at",1.7861968808525,8.47328644277824,5.22137861374393,1.61443881502533e-06,1.6633519843164e-05,4.67108627434973,"HEY1","hes related family bHLH transcription factor with YRPW motif 1","Upregulated",1.7861968808525
"215018_at",1.63191076049602,3.56312107251954,5.21992767396377,1.62366518495527e-06,1.67166168424622e-05,4.66556727232939,"CEP295","centrosomal protein 295","Upregulated",1.63191076049602
"200606_at",2.94222006786959,9.8917580436197,5.21923681325953,1.62807644824862e-06,1.67529815535278e-05,4.66293965779411,"DSP","desmoplakin","Upregulated",2.94222006786959
"1553400_a_at",1.22344940198757,5.63608548689194,5.21746091047282,1.63946990263199e-06,1.68596437824059e-05,4.65618591912162,"MGC57346///CRHR1-IT1","ADP-ribosylation factor pseudogene///CRHR1 intronic transcript 1","Upregulated",1.22344940198757
"233300_at",1.50658008191265,7.97237667509773,5.21717136658099,1.64133489501952e-06,1.6874879808024e-05,4.65508488481735,"","","Upregulated",1.50658008191265
"237105_at",1.0694386031384,4.59565063170808,5.21503850859458,1.65513718996113e-06,1.69958964328918e-05,4.64697521721013,"LOC101927027","uncharacterized LOC101927027","Upregulated",1.0694386031384
"230307_at",1.60611441490181,4.29324719137283,5.21469032312232,1.6574011731569e-06,1.701204412339e-05,4.64565146922648,"SLC25A21-AS1","SLC25A21 antisense RNA 1","Upregulated",1.60611441490181
"208798_x_at",1.61686334008791,9.11952178743865,5.21392034288706,1.66241855385811e-06,1.7057919791187e-05,4.64272426316039,"GOLGA8A","golgin A8 family member A","Upregulated",1.61686334008791
"242881_x_at",2.39193138617427,5.7003796913718,5.21364017027845,1.66424792117947e-06,1.70680799202747e-05,4.64165918932485,"DUXAP10","double homeobox A pseudogene 10","Upregulated",2.39193138617427
"225485_at",1.6338358553328,6.81415507270947,5.21305167003532,1.66809692300573e-06,1.71004261021548e-05,4.63942209442477,"CEP41","centrosomal protein 41","Upregulated",1.6338358553328
"1556543_at",1.72842897230669,6.26858714385535,5.21284789408618,1.66943172419695e-06,1.71105450640615e-05,4.63864749738372,"","","Upregulated",1.72842897230669
"240151_at",1.23302886074339,2.72760448303947,5.21206367529739,1.67457840098191e-06,1.71561481109967e-05,4.63566663706347,"HOXB-AS3","HOXB cluster antisense RNA 3","Upregulated",1.23302886074339
"213768_s_at",2.95247689377356,5.14995573020582,5.2116606883862,1.67722917547559e-06,1.71761531816082e-05,4.63413493937795,"ASCL1","achaete-scute family bHLH transcription factor 1","Upregulated",2.95247689377356
"218842_at",1.09450209718161,7.46563650238819,5.21014711366852,1.68722199598088e-06,1.72748923754123e-05,4.62838252694803,"RPAP3","RNA polymerase II associated protein 3","Upregulated",1.09450209718161
"230568_x_at",1.44233063216182,3.58775818128634,5.20470371606199,1.72364491889495e-06,1.76075141216657e-05,4.60770086222371,"DLL3","delta like canonical Notch ligand 3","Upregulated",1.44233063216182
"228124_at",1.16684206493608,6.79555163624508,5.20462183410404,1.72419865258599e-06,1.76095149642588e-05,4.60738983407057,"ABHD12","abhydrolase domain containing 12","Upregulated",1.16684206493608
"241234_at",1.42349410284402,4.79811760210016,5.20231105624094,1.73989760856261e-06,1.77514289082605e-05,4.59861326843385,"LOC100506797","uncharacterized LOC100506797","Upregulated",1.42349410284402
"227356_at",1.36903783039853,7.29077399686785,5.20156305361417,1.74500935095926e-06,1.77998911966527e-05,4.59577265673912,"","","Upregulated",1.36903783039853
"241823_at",1.04092392492393,5.01729369417992,5.19855965676024,1.76568281477121e-06,1.79809508001753e-05,4.58436882817772,"","","Upregulated",1.04092392492393
"1570087_at",1.24028714731027,5.13893762606997,5.19527226015344,1.78858647243037e-06,1.81878434694939e-05,4.57189007478758,"","","Upregulated",1.24028714731027
"1555834_at",1.7479386345302,4.42584941513938,5.19359785339207,1.80036396547433e-06,1.82887096715721e-05,4.56553550452975,"UCHL1","ubiquitin C-terminal hydrolase L1","Upregulated",1.7479386345302
"244682_at",1.4754054442876,3.67670823406603,5.19324132521308,1.80288152561028e-06,1.83105038659866e-05,4.56418255805989,"CAMSAP1","calmodulin regulated spectrin associated protein 1","Upregulated",1.4754054442876
"1553244_at",1.45435357662138,2.79744892322008,5.19026714517784,1.82401810226056e-06,1.85078855016387e-05,4.55289783586146,"FANCB","Fanconi anemia complementation group B","Upregulated",1.45435357662138
"1554242_a_at",2.0527062471358,5.11957030912276,5.18897361419597,1.83328645846754e-06,1.85924416244461e-05,4.54799079709904,"COCH","cochlin","Upregulated",2.0527062471358
"223358_s_at",1.29181182198798,7.98841163479221,5.18791500600845,1.84090589719842e-06,1.86658678103117e-05,4.54397535621285,"PDE7A","phosphodiesterase 7A","Upregulated",1.29181182198798
"238214_at",1.5932616569649,4.41269170172527,5.18711867598305,1.8466580155895e-06,1.87164780583136e-05,4.54095501620395,"LRRC69","leucine rich repeat containing 69","Upregulated",1.5932616569649
"1555114_at",1.31965716935511,3.56261546220152,5.18629266425268,1.85264315084881e-06,1.87616817295364e-05,4.53782232115611,"ATP6V0A2","ATPase H+ transporting V0 subunit a2","Upregulated",1.31965716935511
"1558854_a_at",1.37333095258075,5.03345560637851,5.18449902315468,1.86570511599123e-06,1.88784190093729e-05,4.53102061876312,"","","Upregulated",1.37333095258075
"1554906_a_at",1.22460647504409,4.19656316127508,5.1806264801863,1.89421506977083e-06,1.9119721218095e-05,4.51633911879691,"MPHOSPH6","M-phase phosphoprotein 6","Upregulated",1.22460647504409
"226044_at",1.29154636751628,5.33963144541448,5.17879924386068,1.90781519741616e-06,1.92451542474901e-05,4.50941347389397,"TDP1","tyrosyl-DNA phosphodiesterase 1","Upregulated",1.29154636751628
"220334_at",2.1816531730556,5.49367464841963,5.1780181125453,1.91365832537082e-06,1.92961854951889e-05,4.50645314642138,"RGS17","regulator of G-protein signaling 17","Upregulated",2.1816531730556
"233659_at",1.21434585609116,2.24723548888122,5.17699131492078,1.92136581386003e-06,1.93699339484963e-05,4.50256210345083,"","","Upregulated",1.21434585609116
"216973_s_at",2.05287523745005,6.07628952561086,5.17399657518142,1.94401955466569e-06,1.95862756401381e-05,4.49121556540677,"HOXB7","homeobox B7","Upregulated",2.05287523745005
"214727_at",1.44016551118948,4.23455759252513,5.17390284943196,1.9447327530317e-06,1.95883176342171e-05,4.49086050346854,"BRCA2","BRCA2, DNA repair associated","Upregulated",1.44016551118948
