"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Excretory system","hsa04966","Collecting duct acid secretion","5/1870","24/6792",0.208333333333333,0.75668449197861,-0.735973368978497,0.832227592947587,0.999249047587587,0.694154502950273,"ATP6V0D1/ATP6V0A1/CA2/ATP6V1C1/ATP6V1A",5
"Human Diseases","Endocrine and metabolic disease","hsa04940","Type I diabetes mellitus","9/1870","41/6792",0.219512195121951,0.797287074475023,-0.802428193932715,0.83577374517072,0.999993333542332,0.694671540667963,"FAS/HLA-E/CD28/HLA-G/HLA-DRB4/HLA-DRB1/HLA-B/HLA-DMA/HLA-DRA",9
"Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","97/1870","381/6792",0.254593175853018,0.924704198071498,-0.93236771376985,0.839256997027659,0.999993333542332,0.694671540667963,"ITPR1/PRNP/CSF1/GPX3/MAP1LC3B/CAT/UQCRC1/UBE2L3/ACTR1A/PINK1/GNAQ/ATXN1L/ZFYVE1/PRKCB/UBA1/ARAF/SMCR8/CTNNB1/PRKCA/VDAC1/SQSTM1/PSEN1/UBC/MFN2/CAMK2D/CYCS/DCTN1/ATXN1/NDUFS1/CAMK2G/CSNK1A1/SNCA/TNFRSF1A/RAB5A/BECN1/FAS/BCL2L1/MAP3K5/UQCRC2/CALM1/NFKB1/PSEN2/WIPI1/CSNK2B/MAP2K2/ATG13/UBE2G2/PPP3CB/NDUFB8/NDUFV1/NDUFA13/APC/MAPK1/BCL2/DNAH1/OPTN/GRIN1/PPP3CC/UBE2G1/NDUFV3/TNFRSF1B/HIP1/ATP2A3/NDUFS7/APP/ITPR2/FUS/UBE2J2/SDHC/CALML6/RYR1/SPG11/WNT7B/ATP2A2/APC2/COX7A1/COX6A2/SLC25A6/GRIA3/PTGS2/PPIF/AMBRA1/CYBB/GRIN2A/CACNA1C/CAMK2A/DLG4/MAPK14/TUBB1/TUBB6/CHRM3/MAPT/TUBB4A/ATP2A1/GRM5/FZD7/GRM1",97
"Metabolism","Amino acid metabolism","hsa00310","Lysine degradation","13/1870","58/6792",0.224137931034483,0.814088143094228,-0.876398031157961,0.84752513179213,0.999993333542332,0.694671540667963,"SETD2/HADHA/DLST/ALDH2/KMT2A/KMT2C/PRDM2/PHYKPL/KMT2E/ALDH1B1/ALDH3A2/COLGALT1/PRDM16",13
"Environmental Information Processing","Signaling molecules and interaction","hsa04061","Viral protein interaction with cytokine and cytokine receptor","21/1870","92/6792",0.228260869565217,0.829063008602651,-1.01744146263361,0.873065803099101,0.999993333542332,0.694671540667963,"IL6ST/CSF1/IL6R/CSF1R/CXCL12/TNFRSF1A/CX3CR1/TNFRSF1B/CCL16/CXCL5/CCL21/CX3CL1/CCL23/IL2RG/CXCL14/CCR2/TNFRSF10B/TNFRSF10C/CXCR2/CXCR5/TNFSF10",21
"Metabolism","Glycan biosynthesis and metabolism","hsa00514","Other types of O-glycan biosynthesis","8/1870","39/6792",0.205128205128205,0.745043192102016,-0.984163842997511,0.880281293007384,0.999993333542332,0.694671540667963,"GALNT15/B4GALT1/GALNT10/ST6GAL1/GALNT2/MFNG/COLGALT1/C1GALT1",8
"Organismal Systems","Digestive system","hsa04980","Cobalamin transport and metabolism","2/1870","12/6792",0.166666666666667,0.605347593582888,-0.843349118246363,0.883607513592727,0.999993333542332,0.694671540667963,"MMAA/TCN1",2
"Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","75/1870","305/6792",0.245901639344262,0.893135793810818,-1.17700172298581,0.893987607874563,0.999993333542332,0.694671540667963,"LRP1/ITPR1/PIK3R1/CSF1/UQCRC1/GNAQ/ARAF/CTNNB1/VDAC1/PSEN1/CYCS/NDUFS1/IKBKB/CSNK1A1/SNCA/TNFRSF1A/BECN1/FAS/MAP3K5/UQCRC2/CALM1/NFKB1/PSEN2/WIPI1/CSNK2B/MAP2K2/ATG13/SLC11A2/PPP3CB/NDUFB8/NDUFV1/NDUFA13/APC/MAPK1/GAPDH/GRIN1/PPP3CC/NDUFV3/AKT3/ATP2A3/NDUFS7/ADAM17/APP/ITPR2/SDHC/CALML6/WNT7B/BACE1/ATP2A2/APC2/INSR/COX7A1/SLC39A8/COX6A2/SLC25A6/SLC39A14/PTGS2/PIK3CD/PPIF/AMBRA1/CYBB/GRIN2A/CACNA1C/APBB1/IRS1/TUBB1/APH1A/TUBB6/CHRM3/MAPT/LPL/TUBB4A/ATP2A1/GRM5/FZD7",75
"Organismal Systems","Immune system","hsa04672","Intestinal immune network for IgA production","9/1870","45/6792",0.2,0.726417112299465,-1.1348976452078,0.907318359395767,0.999993333542332,0.694671540667963,"CXCL12/TGFB1/CD28/HLA-DRB4/CD40/HLA-DRB1/PIGR/HLA-DMA/HLA-DRA",9
"Metabolism","Energy metabolism","hsa00190","Oxidative phosphorylation","18/1870","83/6792",0.216867469879518,0.787681206107854,-1.19954198299132,0.909797516162536,0.999993333542332,0.694671540667963,"ATP6V0D1/UQCRC1/CYCS/NDUFS1/ATP6V0A1/UQCRC2/NDUFB8/ATP6AP1/NDUFV1/NDUFA13/LHPP/NDUFV3/NDUFS7/SDHC/COX7A1/COX6A2/ATP6V1C1/ATP6V1A",18
"Metabolism","Metabolism of other amino acids","hsa00450","Selenocompound metabolism","2/1870","13/6792",0.153846153846154,0.558782394076512,-0.981428254500559,0.909931653867355,0.999993333542332,0.694671540667963,"PAPSS2/TXNRD2",2
"Metabolism","Metabolism of cofactors and vitamins","hsa00790","Folate biosynthesis","4/1870","23/6792",0.173913043478261,0.631667054173448,-1.09058392298691,0.913310645736806,0.999993333542332,0.694671540667963,"GPHN/MOCS1/ALPL/AKR1C3",4
"Metabolism","Nucleotide metabolism","hsa00240","Pyrimidine metabolism","10/1870","50/6792",0.2,0.726417112299465,-1.19673066951813,0.916293644308526,0.999993333542332,0.694671540667963,"TK2/ASMTL/NT5E/ENTPD1/ENTPD5/ENTPD4/CANT1/ENPP1/DPYS/CDA",10
"Human Diseases","Substance dependence","hsa05033","Nicotine addiction","7/1870","37/6792",0.189189189189189,0.68715132244544,-1.17608679202196,0.917936971200771,0.999993333542332,0.694671540667963,"GRIN1/GRIA3/GRIN2A/GABRA2/GABRB1/SLC17A7/GABRA1",7
"Metabolism","Glycan biosynthesis and metabolism","hsa00510","N-Glycan biosynthesis","8/1870","42/6792",0.19047619047619,0.691825821237586,-1.23476943312469,0.925184880666124,0.999993333542332,0.694671540667963,"B4GALT1/ALG12/MGAT1/GANAB/ST6GAL1/MAN1C1/MAN1A1/MGAT3",8
"Metabolism","Glycan biosynthesis and metabolism","hsa00515","Mannose type O-glycan biosynthesis","3/1870","19/6792",0.157894736842105,0.57348719392063,-1.14745378250544,0.927842140965581,0.999993333542332,0.694671540667963,"B4GALT1/LARGE1/B4GAT1",3
"Genetic Information Processing","Folding, sorting and degradation","hsa03060","Protein export","3/1870","19/6792",0.157894736842105,0.57348719392063,-1.14745378250544,0.927842140965581,0.999993333542332,0.694671540667963,"SRPRA/OXA1L/SEC61A1",3
"Metabolism","Carbohydrate metabolism","hsa00650","Butanoate metabolism","4/1870","24/6792",0.166666666666667,0.605347593582888,-1.19373262924424,0.92952725629465,0.999993333542332,0.694671540667963,"HADHA/ACSM5/ALDH5A1/HMGCS2",4
"Metabolism","Glycan biosynthesis and metabolism","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","3/1870","20/6792",0.15,0.544812834224599,-1.25650261087581,0.942784697169788,0.999993333542332,0.694671540667963,"CSGALNACT1/CHST3/UST",3
"Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","19/1870","92/6792",0.206521739130435,0.75010462683097,-1.48741306316458,0.949245048994197,0.999993333542332,0.694671540667963,"PIK3R1/TOLLIP/FOS/JAK1/MAP2K4/IKBKB/NFKB1/TLR4/MAP2K2/STAT2/NFKBIA/MAPK1/JUN/AKT3/PIK3CD/CD40/MAPK14/CD14/TLR8",19
"Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","9/1870","49/6792",0.183673469387755,0.667117756193387,-1.44138153498055,0.950553666486304,0.999993333542332,0.694671540667963,"AHCYL1/MDH2/CDO1/MPST/GOT1/TST/AHCYL2/MAT2A/BHMT2",9
"Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","14/1870","71/6792",0.197183098591549,0.71618588536567,-1.48170955144953,0.950987134350276,0.999993333542332,0.694671540667963,"TK2/ASMTL/NUDT16/GMPR2/IMPDH2/NT5E/ENTPD1/ENTPD5/AK1/ENTPD4/CANT1/ENPP1/CDA/GDA",14
"Organismal Systems","Sensory system","hsa04744","Phototransduction","4/1870","26/6792",0.153846153846154,0.558782394076512,-1.38928189115678,0.953998406171104,0.999993333542332,0.694671540667963,"CALM1/RGS9/CALML6/RHO",4
"Metabolism","Carbohydrate metabolism","hsa00040","Pentose and glucuronate interconversions","3/1870","21/6792",0.142857142857143,0.518869365928189,-1.36101563418573,0.954810233394379,0.999993333542332,0.694671540667963,"CRYL1/UGT2B17/UGT2B28",3
"Metabolism","Glycan biosynthesis and metabolism","hsa00513","Various types of N-glycan biosynthesis","6/1870","36/6792",0.166666666666667,0.605347593582888,-1.46331575676098,0.956942702819451,0.999993333542332,0.694671540667963,"B4GALT1/ALG12/MGAT1/MAN1C1/B4GALNT3/MAN1A1",6
"Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","52/1870","228/6792",0.228070175438596,0.828370391218688,-1.62477120494356,0.957534867898381,0.999993333542332,0.694671540667963,"ITPR1/GPX3/UQCRC1/ACTR1A/CLTB/GNAQ/VDAC1/POLR2E/CYCS/DCTN1/SP1/NDUFS1/BECN1/MAP3K5/UQCRC2/WIPI1/CREB3/TGM2/AP2B1/AP2M1/ATG13/NDUFB8/NDUFV1/NDUFA13/DNAH1/GRIN1/NDUFV3/PPARGC1A/CREB3L2/HIP1/NDUFS7/SDHC/CREB1/COX7A1/COX6A2/CREB3L1/SLC25A6/AP2A1/GRIA3/PPIF/AMBRA1/DLG4/PPARG/TP53/POLR2F/TUBB1/TUBB6/SLC1A3/TUBB4A/GRM5/KCNJ10/SLC1A2",52
"Metabolism","Metabolism of cofactors and vitamins","hsa00130","Ubiquinone and other terpenoid-quinone biosynthesis","1/1870","10/6792",0.1,0.363208556149733,-1.24203887886203,0.960157653513415,0.999993333542332,0.694671540667963,"HPD",1
"Genetic Information Processing","Translation","hsa00970","Aminoacyl-tRNA biosynthesis","2/1870","17/6792",0.117647058823529,0.427304183705568,-1.4571715559784,0.968880847667125,0.999993333542332,0.694671540667963,"FARSA/CARS2",2
"Genetic Information Processing","Folding, sorting and degradation","hsa03018","RNA degradation","11/1870","61/6792",0.180327868852459,0.6549662487946,-1.66841300287864,0.969616288158253,0.999993333542332,0.694671540667963,"CNOT4/NUDT16/TOB1/TOB2/BTG2/PATL1/EDC3/PFKM/DDX6/CNOT6L/ENO1",11
"Genetic Information Processing","Translation","hsa03015","mRNA surveillance pathway","14/1870","75/6792",0.186666666666667,0.677989304812834,-1.72834372756937,0.972418203780465,0.999993333542332,0.694671540667963,"PPP2R5D/SRRM1/SYMPK/PPP2R1A/GSPT1/SMG6/SMG7/PPP2R5B/FUS/GLE1/PPP2R1B/PPP2CB/PPP2R2D/MSI2",14
"Organismal Systems","Sensory system","hsa04742","Taste transduction","13/1870","72/6792",0.180555555555556,0.655793226381462,-1.80974709440491,0.977881117987578,0.999993333542332,0.694671540667963,"PRKACB/PDE1B/ADCY6/ADCY4/PDE1A/GABBR1/CACNA1C/GABRA2/GNG13/CHRM3/GABRA1/GRM1/GABBR2",13
"Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","3/1870","24/6792",0.125,0.454010695187166,-1.65149188950999,0.978188255578177,0.999993333542332,0.694671540667963,"NDST1/NDST3/HS6ST3",3
"Genetic Information Processing","Transcription","hsa03022","Basal transcription factors","4/1870","30/6792",0.133333333333333,0.48427807486631,-1.74483957557664,0.981213520861404,0.999993333542332,0.694671540667963,"GTF2F1/TAF3/ERCC2/GTF2I",4
"Metabolism","Lipid metabolism","hsa00100","Steroid biosynthesis","2/1870","19/6792",0.105263157894737,0.382324795947087,-1.66174084141906,0.982020906046467,0.999993333542332,0.694671540667963,"SC5D/LSS",2
"Organismal Systems","Immune system","hsa04622","RIG-I-like receptor signaling pathway","10/1870","61/6792",0.163934426229508,0.595423862540545,-1.95633060833501,0.986017800169009,0.999993333542332,0.694671540667963,"OTUD5/MAVS/MAP3K1/IKBKB/NFKB1/NFKBIA/CYLD/TBKBP1/TKFC/MAPK14",10
"Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","11/1870","66/6792",0.166666666666667,0.605347593582888,-1.98575267101338,0.986778622931912,0.999993333542332,0.694671540667963,"MAVS/POLR2E/SAMHD1/IKBKB/NFKB1/RIPK3/G3BP1/NFKBIA/IFI16/NLRP3/POLR2F",11
"Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","24/1870","124/6792",0.193548387096774,0.702984302225289,-2.05735536733539,0.986951054088101,0.999993333542332,0.694671540667963,"ALDH2/NADSYN1/GPHN/TPK1/PNPO/MOCS1/ALAD/ALAS1/PMM1/DHRS3/MPI/UROS/ALDH1B1/PDXK/LIAS/ALDH3A2/ALPL/MAT2A/RGN/AK1/HPD/UGT2B17/RDH12/UGT2B28",24
"Metabolism","Glycan biosynthesis and metabolism","hsa00511","Other glycan degradation","1/1870","15/6792",0.0666666666666667,0.242139037433155,-1.81106187247774,0.992063959848525,0.999993333542332,0.694671540667963,"GBA2",1
"Genetic Information Processing","Replication and repair","hsa03410","Base excision repair","4/1870","34/6792",0.117647058823529,0.427304183705568,-2.06334209799716,0.992674926243657,0.999993333542332,0.694671540667963,"POLD4/PARP3/POLG/NEIL2",4
"Genetic Information Processing","Replication and repair","hsa03420","Nucleotide excision repair","6/1870","45/6792",0.133333333333333,0.48427807486631,-2.13935748443785,0.99316457358851,0.999993333542332,0.694671540667963,"RAD23A/POLD4/ERCC1/POLR2E/ERCC2/POLR2F",6
"Genetic Information Processing","Chromosome","hsa03082","ATP-dependent chromatin remodeling","12/1870","76/6792",0.157894736842105,0.57348719392063,-2.30462565248089,0.994771278405316,0.999993333542332,0.694671540667963,"SMARCA2/SMARCD3/KAT5/ACTB/BCL7B/BAZ2A/INO80B/INO80D/INO80/RSF1/DPF3/EPC1",12
"Genetic Information Processing","Transcription","hsa03020","RNA polymerase","2/1870","25/6792",0.08,0.290566844919786,-2.19028314490229,0.996693838106929,0.999993333542332,0.694671540667963,"POLR2E/POLR2F",2
"Human Diseases","Endocrine and metabolic disease","hsa04950","Maturity onset diabetes of the young","2/1870","25/6792",0.08,0.290566844919786,-2.19028314490229,0.996693838106929,0.999993333542332,0.694671540667963,"HNF1A/NR5A2",2
NA,NA,"hsa04382","Cornified envelope formation","34/1870","178/6792",0.191011235955056,0.693769152196118,-2.55178280351185,0.996785712344866,0.999993333542332,0.694671540667963,"PLEC/PPP2R5D/SPTLC2/SLC27A4/SLC27A1/DST/GBA2/EPHX2/PPP2R1A/ITGB4/S100A1/FURIN/UGCG/PPP2R5B/CYP4F22/ITGA6/KAZN/PPP2R1B/COL4A3/COL4A2/S100A16/PPP2CB/PPP2R2D/FLG/DSC1/S100A4/S100A12/CLDN5/COL17A1/COL4A4/KRT1/S100A9/PADI2/S100A8",34
"Genetic Information Processing","Replication and repair","hsa03430","Mismatch repair","1/1870","19/6792",0.0526315789473684,0.191162397973543,-2.17602790033268,0.997819422348812,0.999993333542332,0.694671540667963,"POLD4",1
"Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction","73/1870","346/6792",0.210982658959538,0.766307069333251,-2.75014338644488,0.998004119902046,0.999993333542332,0.694671540667963,"LPAR1/EDNRB/S1PR1/VIPR1/C3/PTH1R/NR3C1/THRB/ADRB2/EDNRA/APLNR/NPY1R/PTGER3/VIPR2/LPAR4/GHR/TBXA2R/LYNX1/GRIN1/ADRA1A/PTGER2/GRID1/ADCYAP1R1/FPR2/GRIK1/PTGFR/OGFR/P2RY13/P2RX7/PTGIR/S1PR4/ADRA1B/GABBR1/AGTR1/PTGDR/P2RX5/GRIA3/S1PR3/EDN3/CHRM2/FPR1/TACR1/GRIN2A/HRH1/P2RY2/GABRA2/CALCRL/ADRA2A/RXFP1/EDN1/THRA/VIP/PYY/CHRM3/GABRB1/HTR2A/P2RX1/TAC1/INSL3/F2RL1/PLG/GRM5/PRSS3/AVPR1A/AGT/BDKRB2/ADRB1/GABRA1/NPY/NTSR2/GRM1/GABBR2/ADORA3",73
"Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","55/1870","276/6792",0.199275362318841,0.723785166240409,-2.88753904300113,0.99883343005924,0.999993333542332,0.694671540667963,"IL6ST/TGFBR2/CSF1/IL6R/IL17RC/CSF1R/CXCL12/IL17RA/TNFRSF1A/FAS/TGFB3/BMPR2/TGFB1/CX3CR1/OSMR/GDF10/ACVRL1/CD4/ACVR1B/GHR/IFNGR1/TNFRSF1B/IL1RL1/BMP4/IL4R/CSF2RA/CCL16/CXCL5/CCL21/IL1R1/IL1RN/BMPR1B/CX3CL1/CCL23/EPO/CTF1/IL16/IL2RG/CD40/NGF/IL32/EBI3/IL17D/CXCL14/CCR2/TNFRSF21/TNFSF8/TNFRSF10B/IL13RA1/TNFRSF10C/IL1R2/NGFR/CXCR2/CXCR5/TNFSF10",55
"Genetic Information Processing","Replication and repair","hsa03440","Homologous recombination","2/1870","29/6792",0.0689655172413793,0.250488659413609,-2.49301204866123,0.99896156854267,0.999993333542332,0.694671540667963,"POLD4/TOP3A",2
"Genetic Information Processing","Replication and repair","hsa03460","Fanconi anemia pathway","4/1870","42/6792",0.0952380952380952,0.345912910618793,-2.62074761686009,0.998997043386109,0.999993333542332,0.694671540667963,"ERCC1/WDR48/TOP3A/POLH",4
"Genetic Information Processing","Chromosome","hsa03083","Polycomb repressive complex","9/1870","70/6792",0.128571428571429,0.46698242933537,-2.76285539716869,0.999075264190805,0.999993333542332,0.694671540667963,"MAX/BAP1/L3MBTL2/CBX7/CSNK2B/DCAF7/FBRS/PHF1/UBE2D3",9
"Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","55/1870","280/6792",0.196428571428571,0.713445378151261,-3.01818670100942,0.999271514240628,0.999993333542332,0.694671540667963,"ANXA11/GPX3/MAP1LC3B/CAT/ACTB/UQCRC1/SEC13/ACTR1A/PINK1/CHCHD10/SMCR8/VDAC1/SQSTM1/CYCS/POM121C/DCTN1/NDUFS1/ANG/TNFRSF1A/RAB5A/BECN1/BCL2L1/MAP3K5/UQCRC2/WIPI1/ATG13/PPP3CB/NDUFB8/NDUFV1/NDUFA13/PFN1/BCL2/DNAH1/OPTN/GRIN1/PPP3CC/NDUFV3/TNFRSF1B/NDUFS7/FUS/SDHC/SPG11/NUP98/COX7A1/GLE1/COX6A2/TPR/AMBRA1/GRIN2A/MAPK14/TP53/TUBB1/TUBB6/TUBB4A/SLC1A2",55
"Genetic Information Processing","Transcription","hsa03040","Spliceosome","13/1870","92/6792",0.141304347826087,0.513229481515927,-2.89732786475751,0.999338285804088,0.999993333542332,0.694671540667963,"PRPF8/RBM22/RBM25/WBP11/DDX42/PQBP1/PRPF6/U2AF1L4/FUS/U2AF2/SRSF5/HSPA1L/RBM17",13
"Organismal Systems","Sensory system","hsa04740","Olfactory transduction","18/1870","117/6792",0.153846153846154,0.558782394076512,-2.96713286136089,0.999411916877135,0.999993333542332,0.694671540667963,"PDE2A/GNG7/GRK2/ARRB1/CAMK2D/PRKACB/CAMK2G/CALM1/PDE1B/GNAL/PDE1A/SLC8A1/PRKG1/CALML6/ARRB2/SLC24A4/CAMK2A/GNG13",18
"Cellular Processes","Cell growth and death","hsa04110","Cell cycle","23/1870","145/6792",0.158620689655172,0.5761239166513,-3.17999866975761,0.999718668845136,0.999993333542332,0.694671540667963,"PPP2R5D/GADD45B/CCND2/SMAD3/PPP2R1A/TGFB3/TGFB1/RBL2/CDC14B/YWHAE/CCND3/FZR1/MAU2/PPP2R5B/SMC1B/CCND1/ZBTB17/PPP2R1B/MAD1L1/PPP2CB/TP53/MYC/RB1",23
"Genetic Information Processing","Translation","hsa03013","Nucleocytoplasmic transport","11/1870","90/6792",0.122222222222222,0.443921568627451,-3.27319558868098,0.999876196006198,0.999993333542332,0.694671540667963,"SEC13/SRRM1/POM121C/XPO7/TNPO2/KPNA4/RANGAP1/NUP98/GLE1/TPR/TMEM33",11
"Genetic Information Processing","Translation","hsa03008","Ribosome biogenesis in eukaryotes","4/1870","55/6792",0.0727272727272727,0.264151677199806,-3.3771724613603,0.999967760726033,0.999993333542332,0.694671540667963,"CSNK2B/REXO1/NOL6/FCF1",4
"Genetic Information Processing","Replication and repair","hsa03030","DNA replication","1/1870","33/6792",0.0303030303030303,0.110063198833252,-3.15857924185223,0.999976456339163,0.999993333542332,0.694671540667963,"POLD4",1
"Genetic Information Processing","Folding, sorting and degradation","hsa03050","Proteasome","1/1870","35/6792",0.0285714285714286,0.103773873185638,-3.27635933404632,0.999987682442638,0.999993333542332,0.694671540667963,"PSMF1",1
"Genetic Information Processing","Translation","hsa03010","Ribosome","7/1870","80/6792",0.0875,0.317807486631016,-3.78305654232785,0.999993333542332,0.999993333542332,0.694671540667963,"RPS23/RPL29/MRPS18B/MRPL38/MRPL4/MRPS5/RPS27",7
