"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Metabolism","Carbohydrate metabolism","hsa00650","Butanoate metabolism","9/2723","24/6792",0.375,0.935365405802424,-0.25947009646678,0.675705336953556,0.995026002518106,0.825311870585067,"HADHA/ACAT2/HMGCS1/GAD1/BDH1/ACSM5/EHHADH/ALDH5A1/HMGCS2",9
"Metabolism","Amino acid metabolism","hsa00310","Lysine degradation","22/2723","58/6792",0.379310344827586,0.9461167323059,-0.337115100865874,0.678767731098973,0.995071185708641,0.825349347217241,"EZH2/SUV39H2/SETD2/HADHA/DLST/ALDH2/SMYD3/KMT2A/KMT2C/PRDM2/PHYKPL/ACAT2/KMT2E/SMYD2/ALDH1B1/ALDH3A2/PLOD2/EHHADH/NSD1/AADAT/COLGALT1/PRDM16",22
"Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","27/2723","71/6792",0.380281690140845,0.948539566447528,-0.356559907525009,0.681438433766089,0.995071185708641,0.825349347217241,"RRM1/TYMS/DTYMK/DUT/TK2/ASMTL/RRM2/NME7/GMPS/NUDT16/GMPR2/DCK/TK1/IMPDH2/NT5E/CTPS1/ENTPD1/ENTPD5/AK9/AK1/ADK/ENTPD4/CANT1/ENPP1/CMPK2/CDA/GDA",27
"Genetic Information Processing","Folding, sorting and degradation","hsa03060","Protein export","7/2723","19/6792",0.368421052631579,0.918955486402381,-0.28937214513898,0.695075527114362,0.999999998795972,0.829437489575908,"IMMP1L/SEC61G/SRPRA/OXA1L/SEC11C/SEC61B/SEC61A1",7
"Metabolism","Carbohydrate metabolism","hsa00051","Fructose and mannose metabolism","11/2723","30/6792",0.366666666666667,0.914579507895703,-0.383558802603323,0.712480476313667,0.999999998795972,0.829437489575908,"ALDOA/PMM1/ENOSF1/MPI/HK1/HKDC1/PFKM/TKFC/ALDOB/ALDOC/FBP2",11
"Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","49/2723","129/6792",0.37984496124031,0.947450230166796,-0.492921325502052,0.718900687365665,0.999999998795972,0.829437489575908,"PIK3R1/RXRA/COX7A2/UQCRC1/FOS/MAPK8/IL6R/PPARA/CASP3/CYCS/NDUFS1/IKBKB/TNFRSF1A/FAS/MAP3K5/UQCRC2/NFKB1/TGFB1/ITCH/PRKAG1/MLXIPL/NDUFB8/BCL2L11/NDUFV1/NDUFA13/NDUFB6/NDUFV3/JUN/AKT3/PRKAB1/NDUFS7/ADIPOQ/SDHC/MLXIP/NR1H3/INSR/COX7A1/COX6A2/SOCS3/PRKAA1/PIK3CD/CYP2E1/PPARG/CXCL8/MAPK14/IRS1/CEBPA/NDUFA7/MAPK13",49
"Human Diseases","Infectious disease: viral","hsa05164","Influenza A","56/2723","147/6792",0.380952380952381,0.950212475735795,-0.499204563465845,0.719224435995317,0.999999998795972,0.829437489575908,"KPNA2/PIK3R1/XPO1/ACTB/RAE1/MAVS/PRKCB/JAK1/NXT1/PRKCA/VDAC1/CASP3/CYCS/NXT2/DNAJC3/IKBKB/TNFRSF1A/FAS/APAF1/NFKB1/TPSAB1/TLR4/MAP2K2/STAT1/RNASEL/IFNAR1/CXCL10/STAT2/NFKBIA/CCND3/MAPK1/PML/ICAM1/IFNGR1/RAB11B/TMPRSS2/KPNA5/AKT3/NUP98/SOCS3/SLC25A6/TPSB2/PIK3CD/HLA-DRB4/JAK2/OAS2/NLRP3/DNAJB1/CXCL8/TNFRSF10B/HLA-DRB1/PLG/HLA-DMA/PRSS3/HLA-DRA/TNFSF10",56
"Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","54/2723","142/6792",0.380281690140845,0.948539566447528,-0.506936580869648,0.722307045051685,0.999999998795972,0.829437489575908,"PIK3R1/CFLAR/RXRA/E2F1/STAT3/E2F3/YWHAQ/MAVS/CDK2/JAK1/PPARA/ARAF/CTNNB1/CASP3/CYCS/NRAS/IKBKB/PPP2R1A/SOS2/TNFRSF1A/EGFR/FAS/APAF1/NFKB1/CD81/MAP2K2/STAT1/RNASEL/IFNAR1/CXCL10/STAT2/YWHAE/NFKBIA/MAPK1/CLDN3/AKT3/E2F2/SOS1/NR1H3/OCLN/SOCS3/CCND1/PPP2R1B/PIK3CD/OAS2/PPP2CB/PPP2R2D/LDLR/CLDN4/TP53/MYC/CLDN5/RB1/CLDN18",54
"Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","12/2723","33/6792",0.363636363636364,0.907020999565987,-0.437973123642693,0.728270751068852,0.999999998795972,0.829437489575908,"GNAQ/PRKCB/PRKCA/LAMA4/FAS/ICAM1/SELE/HBB/APOA1/F2RL1/HPR/IDO1",12
"Human Diseases","Immune disease","hsa05340","Primary immunodeficiency","12/2723","33/6792",0.363636363636364,0.907020999565987,-0.437973123642693,0.728270751068852,0.999999998795972,0.829437489575908,"DCLRE1C/UNG/JAK3/CD4/CD79A/IL2RG/CD40/CD19/PTPRC/BLNK/ICOS/CD3E",12
"Genetic Information Processing","Transcription","hsa03020","RNA polymerase","9/2723","25/6792",0.36,0.897950789570327,-0.418146442192735,0.729966525032352,0.999999998795972,0.829437489575908,"POLR2H/POLR2K/POLR2B/POLR1C/POLR2G/POLR2E/POLR3B/POLR3G/POLR2F",9
"Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","53/2723","140/6792",0.378571428571429,0.944273647762447,-0.544998559359418,0.735198457567509,0.999999998795972,0.829437489575908,"SKP2/RHOA/PIK3R1/TBC1D7/SEC13/RHEB/TTI1/RPS6KA2/PRKCB/EIF4E2/EIF4B/AKT1S1/CAB39L/PRKCA/TSC2/FZD3/NRAS/IGF1/DEPDC5/IKBKB/SOS2/TNFRSF1A/CLIP1/MAP2K2/FZD6/PRR5/SESN2/MAPK1/CAB39/WDR59/SGK1/AKT3/MAPKAP1/SOS1/WNT7B/LRP6/INSR/ATP6V1B1/IGF1R/PRKAA1/LPIN1/PIK3CD/FNIP2/DDIT4/DEPTOR/IRS1/ATP6V1C1/FZD9/ATP6V1C2/ATP6V1A/RPS6KA6/FZD7/WNT11",53
"Genetic Information Processing","Translation","hsa00970","Aminoacyl-tRNA biosynthesis","6/2723","17/6792",0.352941176470588,0.880343911343458,-0.404065205355452,0.738866444716253,0.999999998795972,0.829437489575908,"NARS2/CARS2/AARS2/GATB/FARSB/FARSA",6
"Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","13/2723","36/6792",0.361111111111111,0.900722242624556,-0.488545738163641,0.74270134074771,0.999999998795972,0.829437489575908,"COMT/ALDH3B1/FAH/AOX1/MAOA/MAOB/GOT1/DDC/ADH1B/AOC3/ADH1C/HPD/HGD",13
"Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","61/2723","161/6792",0.37888198757764,0.945048277498101,-0.577233563350716,0.743943189093764,0.999999998795972,0.829437489575908,"ITPR1/RHOA/TXNIP/MAP1LC3B/GABARAP/GABARAPL1/PRKCD/MFN1/MAVS/MAPK8/JAK1/TXN2/BRCC3/VDAC1/VDAC3/CTSB/MAP3K7/SUGT1/MFN2/HSP90AB1/TRIP6/TXN/IKBKB/BCL2L1/NFKB1/TLR4/PANX1/STAT1/RNASEL/PKN2/IFNAR1/RIPK3/STAT2/YWHAE/NFKBIA/MAPK1/BCL2/TANK/JUN/TRPV2/TRPM7/ITPR2/P2RX7/GPSM3/NLRP1/PSTPIP1/IFI16/TNFAIP3/TRAF5/CARD8/OAS2/ITPR3/CYBB/NLRP3/ANTXR2/CXCL8/MAPK14/NAMPT/MAPK13/GBP1/GBP5",61
"Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","30/2723","81/6792",0.37037037037037,0.923817684743135,-0.564221846865336,0.749816453999836,0.999999998795972,0.829437489575908,"PIK3R1/MAPK8/PRKCB/MAP2K4/STAT5B/ARAF/PRKCA/CAMK2D/NRAS/CAMK2G/SOS2/EGFR/GAB1/HBEGF/MAP2K2/SHC1/MAPK1/SRC/ERBB2/SHC3/JUN/PTK2/AKT3/SOS1/EREG/CRK/PIK3CD/CBL/CAMK2A/MYC",30
"Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","74/2723","195/6792",0.379487179487179,0.946557812367581,-0.619405606617493,0.755227055274129,0.999999998795972,0.829437489575908,"ITPR1/MIB1/RHOA/PIK3R1/CASP6/RXRA/STAT3/HSPA4/FOS/MAPK8/MAP2K4/PRKCA/MAP3K7/RAP1A/CASP3/CAMK2D/CYCS/HSP90AB1/NRAS/CAMK2G/IKBKB/TNFRSF1A/FAS/BCL2L1/MAP3K5/APAF1/CALM1/NFKB1/TLR4/PPP3CB/VAV2/NFKBIA/MAPK1/RXRB/ICAM1/BCL2/TANK/SRC/PPP3CC/JUN/PTK2/AKT3/VAV3/CD36/CALML6/LYN/MMP1/POU2F2/APOB/HSPA1L/NOS3/PIK3CD/JAK2/ERO1A/HSPA2/SELE/CD40/CYBB/NCF4/NLRP3/CAMK2A/LDLR/PPARG/CXCL8/MAPK14/POU2F3/TP53/MAPK13/NFE2L2/TNFRSF10B/APOA1/CYP1A1/CD14/TNFSF10",74
"Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","17/2723","47/6792",0.361702127659574,0.902196419781061,-0.550376073935378,0.756168283360334,0.999999998795972,0.829437489575908,"COMT/HSD17B7/SRD5A1/CYP11B2/SRD5A3/CYP1B1/AKR1C3/CYP2E1/CYP3A5/CYP1A1/CYP19A1/CYP11A1/UGT2B17/AKR1C1/UGT2B28/HSD17B6/CYP17A1",17
"Cellular Processes","Transport and catabolism","hsa04146","Peroxisome","28/2723","76/6792",0.368421052631579,0.918955486402381,-0.58119505898056,0.756346628501158,0.999999998795972,0.829437489575908,"CAT/PEX6/GSTK1/ECI2/EPHX2/ACAA1/ACOX1/ACOX2/ACSL1/PEX1/MPV17/CRAT/PEX16/PRDX5/PEX13/ACOX3/ACSL4/ECH1/AGPS/PXMP2/AMACR/PEX5L/EHHADH/SLC27A2/ACSL5/MVK/DDO/ACSL6",28
"Organismal Systems","Immune system","hsa04657","IL-17 signaling pathway","32/2723","87/6792",0.367816091954023,0.91744652829663,-0.633931624994048,0.770518411798184,0.999999998795972,0.829437489575908,"SRSF1/FOS/MAPK8/IL17RC/MAP3K7/CASP3/IL17RA/HSP90AB1/FOSB/IKBKB/NFKB1/CXCL10/JUND/NFKBIA/MAPK1/IL17RB/JUN/CXCL5/MUC5AC/MMP1/PTGS2/TNFAIP3/USP25/TRAF5/ELAVL1/IL17D/CXCL8/MAPK14/MAPK13/MUC5B/S100A9/S100A8",32
"Metabolism","Metabolism of cofactors and vitamins","hsa00760","Nicotinate and nicotinamide metabolism","12/2723","34/6792",0.352941176470588,0.880343911343458,-0.572152774410958,0.770814311219637,0.999999998795972,0.829437489575908,"SIRT5/NADSYN1/SIRT3/AOX1/NMNAT3/SIRT2/NT5E/SIRT4/NMRK2/ENPP1/NAMPT/NNMT",12
"Metabolism","Metabolism of cofactors and vitamins","hsa00730","Thiamine metabolism","4/2723","12/6792",0.333333333333333,0.831435916268821,-0.478065783634495,0.776820398129482,0.999999998795972,0.829437489575908,"TPK1/THTPA/ALPL/AK1",4
"Organismal Systems","Immune system","hsa04610","Complement and coagulation cascades","30/2723","82/6792",0.365853658536585,0.912551615416999,-0.651694863994436,0.776884222378293,0.999999998795972,0.829437489575908,"CLU/C3/C1S/VWF/F10/CFD/CD59/SERPINA5/CD55/CFHR4/F13A1/C7/ITGB2/THBD/C1R/CFI/ITGAM/SERPINA1/CR1/SERPING1/C6/CFB/SERPINF2/F5/PLAT/PLG/VSIG4/C1QC/BDKRB2/C4BPA",30
"Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","46/2723","124/6792",0.370967741935484,0.925307713266914,-0.686650346762504,0.781315311675059,0.999999998795972,0.829437489575908,"GGH/DHFR/NME7/MTHFD2/GGCX/ALDH2/PANK2/UMPS/NADSYN1/GPHN/TPK1/COQ4/PNPO/PHOSPHO2/DHFR2/PTS/MOCS1/MTHFD2L/ALAD/ALAS1/PMM1/DHRS3/NMNAT3/MPI/UROS/ALDH1B1/PDXK/LIAS/ALDH3A2/GCH1/CTPS1/ALPL/MAT2A/AK9/RGN/AK1/SHMT2/PSAT1/HPD/CMPK2/UGT2B17/RDH12/SDR16C5/UGT2B28/HSD17B6/IDO1",46
"Metabolism","Glycan biosynthesis and metabolism","hsa00541","Biosynthesis of various nucleotide sugars","5/2723","15/6792",0.333333333333333,0.831435916268821,-0.534612085058322,0.785112063623585,0.999999998795972,0.829437489575908,"CYB5R3/TGDS/UAP1L1/CYB5R1/CYB5R2",5
"Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","17/2723","48/6792",0.354166666666667,0.883400661035622,-0.663139300961343,0.790199033447361,0.999999998795972,0.829437489575908,"SNRPD1/C3/C1S/SSB/ACTN1/CD28/C7/C1R/HLA-DRB4/CD40/GRIN2A/ELANE/C6/HLA-DRB1/HLA-DMA/HLA-DRA/C1QC",17
"Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","29/2723","80/6792",0.3625,0.904186558942343,-0.705167516474387,0.793103746595942,0.999999998795972,0.829437489575908,"PIK3R1/STAT3/FOS/JAK1/NRAS/IKBKB/EGFR/NFKB1/TLR4/PTPN11/CSNK2B/MAP2K2/STAT1/MAP3K3/PPP3CB/CD4/NFKBIA/MAPK1/IFNGR1/PPP3CC/JUN/AKT3/PRKCQ/CD28/PIK3CD/JAK2/MAPK14/MAPK13/CD3E",29
"Metabolism","Carbohydrate metabolism","hsa00053","Ascorbate and aldarate metabolism","6/2723","18/6792",0.333333333333333,0.831435916268821,-0.585767863382386,0.793830253468376,0.999999998795972,0.829437489575908,"ALDH2/ALDH1B1/ALDH3A2/RGN/UGT2B17/UGT2B28",6
"Metabolism","Xenobiotics biodegradation and metabolism","hsa00983","Drug metabolism - other enzymes","21/2723","59/6792",0.355932203389831,0.887804452965012,-0.708017773455235,0.799141942394036,0.999999998795972,0.829437489575908,"RRM1/DUT/GSTM4/TK2/RRM2/NME7/GSTM1/GMPS/GSTM2/UMPS/GSTM3/CES2/TK1/IMPDH2/CYP2E1/DPYS/CDA/UGT2B17/MPO/GSTT1/UGT2B28",21
"Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","22/2723","62/6792",0.354838709677419,0.885076943124874,-0.743605037188235,0.808267773476409,0.999999998795972,0.829437489575908,"STAT6/MAF/STAT3/SMAD2/SMAD3/RORC/TGFB3/NFKB1/TLR4/TGFB1/STAT1/IL23A/IFNGR1/RORA/JUN/IL4R/HLA-DRB4/IL2RG/HLA-DRB1/HLA-DMA/HLA-DRA/GATA3",22
"Organismal Systems","Excretory system","hsa04966","Collecting duct acid secretion","8/2723","24/6792",0.333333333333333,0.831435916268821,-0.676686217490067,0.810968585910201,0.999999998795972,0.829437489575908,"ATP6V0D1/ATP6V0A1/CA2/ATP6V0A2/ATP6V1B1/ATP6V1C1/ATP6V1C2/ATP6V1A",8
"Cellular Processes","Transport and catabolism","hsa04136","Autophagy - other","9/2723","27/6792",0.333333333333333,0.831435916268821,-0.717893244864963,0.819101867225658,0.999999998795972,0.829437489575908,"GABARAP/GABARAPL1/ATG9A/ATG7/BECN1/WIPI1/ATG13/ATG4C/PPP2CB",9
"Genetic Information Processing","Chromosome","hsa03082","ATP-dependent chromatin remodeling","27/2723","76/6792",0.355263157894737,0.886135647602296,-0.816556187086687,0.824647809720732,0.999999998795972,0.829437489575908,"HDAC2/ACTL6A/SMARCA2/YEATS4/PHF6/ACTR6/SMARCD3/KAT5/ARID2/ACTB/BCL7B/RSF1/BAZ2A/INO80B/SS18L1/BPTF/RBBP4/INO80D/RUVBL1/ING3/PHF10/INO80/MBD2/BAZ1A/DPF3/EPC1/SMARCA1",27
"Metabolism","Metabolism of cofactors and vitamins","hsa00860","Porphyrin metabolism","10/2723","30/6792",0.333333333333333,0.831435916268821,-0.75689376781997,0.826881619371891,0.999999998795972,0.829437489575908,"BLVRB/HMOX2/ALAD/ALAS1/UROS/HMOX1/HEPH/BLVRA/UGT2B17/UGT2B28",10
"Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","42/2723","116/6792",0.362068965517241,0.903111426291995,-0.860974391813909,0.830471740588877,0.999999998795972,0.829437489575908,"ITPR1/PIK3R1/PSMD14/KAT5/PSMC6/RB1CC1/GNAQ/OPA1/MAPK8/ATXN1L/PRKCB/ATXN3/PRKCA/VDAC1/VDAC3/AFG3L2/CYCS/SP1/ATXN1/BECN1/MAP3K5/WIPI1/ATG13/GRIN1/RORA/AKT3/ATP2A3/ITPR2/NFYA/RYR1/ATP2A2/SLC25A6/GRIA3/PIK3CD/PPIF/AMBRA1/ITPR3/GRIN2A/GRIN3A/ATP2A1/KCND3/GRM1",42
"Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","61/2723","166/6792",0.367469879518072,0.916582967934905,-0.890081763457314,0.833981156925013,0.999999998795972,0.829437489575908,"LAMP1/RHOA/ATP6V0D1/CEBPG/MAPK8/CD74/JAK1/CASP3/CAMK2D/CYCS/C3/RAB5B/ATP6V0A1/CAMK2G/TNFRSF1A/RAB5A/MRC2/TGFB3/APAF1/CALM1/NFKB1/TLR4/TGFB1/STAT1/PPP3CB/ATP6AP1/NFYC/MAPK1/ATP6V0A2/IL23A/BCL2/IFNGR1/SRC/PLK3/SYK/PPP3CC/AKT3/CD209/NFYA/CALML6/CREB1/ITGB2/LSP1/ITGAM/VDR/HLA-DRB4/FCGR2C/JAK2/CR1/CAMK2A/MAPK14/EEA1/PLA2R1/MAPK13/HLA-DRB1/FCER1G/CD14/HLA-DMA/CORO1A/CLEC4M/HLA-DRA",61
"Metabolism","Metabolism of cofactors and vitamins","hsa00130","Ubiquinone and other terpenoid-quinone biosynthesis","3/2723","10/6792",0.3,0.748292324641939,-0.65157499146474,0.83436751558884,0.999999998795972,0.829437489575908,"GGCX/COQ4/HPD",3
"Metabolism","Metabolism of cofactors and vitamins","hsa00785","Lipoic acid metabolism","5/2723","16/6792",0.3125,0.77947117150202,-0.722412919208306,0.835575912134935,0.999999998795972,0.829437489575908,"OGDH/DLST/PDHA1/LIAS/AMT",5
"Human Diseases","Infectious disease: viral","hsa05162","Measles","43/2723","119/6792",0.361344537815126,0.901304480661159,-0.888499516693059,0.83712809939283,0.999999998795972,0.829437489575908,"CCNE2/PIK3R1/STAT3/CCNE1/MAVS/FOS/CDK2/MAPK8/CCND2/JAK1/STAT5B/MAP3K7/CASP3/CYCS/IKBKB/FAS/BCL2L1/JAK3/APAF1/NFKB1/TLR4/CSNK2B/STAT1/IFNAR1/MSN/STAT2/NFKBIA/CCND3/BCL2/JUN/AKT3/CD209/CD28/CCND1/HSPA1L/TNFAIP3/PIK3CD/OAS2/SLAMF1/IL2RG/TP53/CLEC4M/CD3E",43
"Metabolism","Lipid metabolism","hsa00100","Steroid biosynthesis","6/2723","19/6792",0.315789473684211,0.787676131202041,-0.758109471583997,0.83940935793946,0.999999998795972,0.829437489575908,"HSD17B7/SC5D/LBR/LSS/SQLE/CEL",6
"Organismal Systems","Nervous system","hsa04721","Synaptic vesicle cycle","26/2723","74/6792",0.351351351351351,0.876378398229298,-0.874655572791675,0.839865685571946,0.999999998795972,0.829437489575908,"ATP6V0D1/NAPA/VAMP2/CLTB/DNM2/ATP6V0A1/AP2B1/AP2M1/ATP6V0A2/NSF/SLC6A1/ATP6V1B1/AP2A1/SLC6A9/SLC1A7/CACNA1B/ATP6V1C1/SLC1A3/SLC17A7/UNC13C/ATP6V1C2/ATP6V1A/STX1B/STX1A/SLC1A2/RIMS1",26
"Human Diseases","Immune disease","hsa05323","Rheumatoid arthritis","30/2723","85/6792",0.352941176470588,0.880343911343458,-0.908085943336216,0.84610828928294,0.999999998795972,0.829437489575908,"ATP6V0D1/CSF1/FOS/CXCL12/ATP6V0A1/TGFB3/TLR4/TGFB1/ATP6AP1/ATP6V0A2/IL23A/ICAM1/JUN/CXCL5/CD28/ATP6V1B1/ITGB2/MMP1/HLA-DRB4/VEGFA/TEK/ITGAL/CXCL8/ATP6V1C1/FLT1/HLA-DRB1/ATP6V1C2/HLA-DMA/ATP6V1A/HLA-DRA",30
"Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","71/2723","193/6792",0.367875647668394,0.917595078576471,-0.950034946587196,0.847292346969856,0.999999998795972,0.829437489575908,"ITPR1/PSMD14/COX7A2/UQCRC1/UBE2L3/PSMC6/PINK1/MFN1/MAPK8/DUSP1/GNAI2/UBA1/GNAI3/TXN2/TUBB2B/VDAC1/VDAC3/CASP3/SLC39A6/UBC/MFN2/CAMK2D/CYCS/NDUFS1/PRKACB/CAMK2G/TXN/SNCA/GNAS/BCL2L1/MAP3K5/UQCRC2/APAF1/CALM1/GNAL/MAOA/SLC11A2/UBE2G2/NDUFB8/MAOB/NDUFV1/NDUFA13/UCHL1/NDUFB6/UBE2G1/NDUFV3/NDUFS7/ITPR2/UBE2J2/SDHC/CALML6/COX7A1/SLC39A8/TUBA1A/COX6A2/SLC25A6/SLC39A14/KIF5C/PPIF/ITPR3/CAMK2A/NDUFA7/TP53/ADCY5/TUBB1/NFE2L2/TUBB6/MAPT/TUBB4A/SNCAIP/KLC3",71
"Human Diseases","Cancer: overview","hsa05204","Chemical carcinogenesis - DNA adducts","17/2723","50/6792",0.34,0.848064634594198,-0.882056376173354,0.847933730113485,0.999999998795972,0.829437489575908,"GSTM4/GSTM1/GSTM2/GSTK1/GSTM3/EPHX1/SULT1A1/SULT1A2/CYP1B1/CYP3A43/PTGS2/CYP2E1/CYP3A5/CYP1A1/UGT2B17/GSTT1/UGT2B28",17
"Metabolism","Amino acid metabolism","hsa00280","Valine, leucine and isoleucine degradation","14/2723","42/6792",0.333333333333333,0.831435916268821,-0.896364491200891,0.854475606664355,0.999999998795972,0.829437489575908,"ALDH6A1/HADHA/ALDH2/IVD/ACAA1/AOX1/ACAT2/HMGCS1/ALDH1B1/HIBADH/ALDH3A2/MCCC2/EHHADH/HMGCS2",14
"Metabolism","Glycan biosynthesis and metabolism","hsa00510","N-Glycan biosynthesis","14/2723","42/6792",0.333333333333333,0.831435916268821,-0.896364491200891,0.854475606664355,0.999999998795972,0.829437489575908,"ALG6/TMEM258/DPM1/B4GALT1/ALG12/MGAT1/GANAB/TUSC3/ST6GAL1/ALG13/MAN1C1/MAN1A1/SRD5A3/MGAT3",14
"Organismal Systems","Digestive system","hsa04978","Mineral absorption","19/2723","56/6792",0.339285714285714,0.846282986202193,-0.944847578189617,0.860755013009501,0.999999998795972,0.829437489575908,"CYBRD1/ATP2B4/HMOX2/ATP1A2/SLC11A2/ATP1B2/SLC40A1/HMOX1/SLC8A1/TRPM7/HEPH/TRPV6/VDR/ATP2B2/TRPM6/TF/MT1M/SLC26A3/STEAP2",19
"Environmental Information Processing","Signal transduction","hsa04064","NF-kappa B signaling pathway","33/2723","94/6792",0.351063829787234,0.875661230963971,-0.99298973651843,0.864492349686195,0.999999998795972,0.829437489575908,"CFLAR/GADD45B/NFKB2/PRKCB/PIDD1/CXCL12/MAP3K7/ERC1/IKBKB/TNFRSF1A/BCL2L1/NFKB1/TLR4/CSNK2B/NFKBIA/ICAM1/BCL2/SYK/CYLD/RELB/PRKCQ/LYN/CCL21/CARD11/UBE2I/IL1R1/PTGS2/TNFAIP3/TRAF5/CD40/CXCL8/CD14/BLNK",33
"Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","17/2723","51/6792",0.333333333333333,0.831435916268821,-0.988404717726339,0.871853266636284,0.999999998795972,0.829437489575908,"RETSAT/AOX1/DHRS3/PNPLA4/ADH1B/CYP2S1/DGAT1/ALDH1A1/ADH1C/DHRS9/CYP3A5/CYP1A1/UGT2B17/RDH12/SDR16C5/UGT2B28/HSD17B6",17
"Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","5/2723","17/6792",0.294117647058824,0.733619926119548,-0.899535664783911,0.875871523559386,0.999999998795972,0.829437489575908,"ACOX2/CYP39A1/AMACR/CH25H/CYP46A1",5
"Metabolism","Metabolism of cofactors and vitamins","hsa00770","Pantothenate and CoA biosynthesis","6/2723","20/6792",0.3,0.748292324641939,-0.922146288965549,0.87645253470181,0.999999998795972,0.829437489575908,"ALDH2/PANK2/ALDH1B1/ALDH3A2/ENPP1/DPYS",6
"Metabolism","Glycan biosynthesis and metabolism","hsa00604","Glycosphingolipid biosynthesis - ganglio series","4/2723","14/6792",0.285714285714286,0.712659356801847,-0.880353583015411,0.877350104937196,0.999999998795972,0.829437489575908,"ST6GALNAC6/ST3GAL2/ST3GAL1/ST6GALNAC4",4
"Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","7/2723","23/6792",0.304347826086957,0.759137140941098,-0.946495032711195,0.878251593767502,0.999999998795972,0.829437489575908,"PLA2G3/PLA2G12A/PLA2G2A/PLA2G5/PLA2G4C/CYP2E1/PLA2G4A",7
"Human Diseases","Cancer: specific types","hsa05217","Basal cell carcinoma","20/2723","60/6792",0.333333333333333,0.831435916268821,-1.07279182824542,0.886868048272074,0.999999998795972,0.829437489575908,"TCF7L2/GLI3/GADD45B/CTNNB1/FZD3/POLK/FZD6/APC/TCF7L1/BMP4/WNT7B/APC2/SUFU/TP53/LEF1/FZD9/TCF7/HHIP/FZD7/WNT11",20
"Metabolism","Lipid metabolism","hsa00600","Sphingolipid metabolism","16/2723","49/6792",0.326530612244898,0.814467836344968,-1.0661971331899,0.888443722858576,0.999999998795972,0.829437489575908,"PSAP/SMPD1/SPTLC2/PLPP3/GBA2/SGPP1/PLPP1/GM2A/ARSA/CERS6/UGCG/UGT8/ASAH1/DEGS1/SGMS2/ACER3",16
"Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","58/2723","163/6792",0.355828220858896,0.887545088532361,-1.18876240427822,0.898551792447195,0.999999998795972,0.829437489575908,"RPS21/PIK3R1/IL6ST/STAT3/RPS23/MAVS/FOS/MAPK8/PRKCB/RPL29/IL6R/JAK1/PRKCA/MAP3K7/RPL35A/C3/C1S/RPL22L1/IKBKB/TNFRSF1A/EGFR/NFKB1/TLR4/HBEGF/STAT1/IFNAR1/CXCL10/STAT2/NFKBIA/MAPK1/VWF/CFD/RPL7/RPL37A/SYK/TMPRSS2/JUN/ADAM17/F13A1/C7/MMP1/AGTR1/ACE/C1R/RPS27/PIK3CD/OAS2/CYBB/NLRP3/CXCL8/MAPK14/NRP1/C6/MAPK13/CFB/C1QC/ACE2/TLR8",58
"Organismal Systems","Digestive system","hsa04977","Vitamin digestion and absorption","7/2723","24/6792",0.291666666666667,0.727506426735219,-1.09390233851335,0.905956361708743,0.999999998795972,0.829437489575908,"BTD/SLC19A3/ABCC1/APOB/SLC19A1/APOA1/PNLIP",7
"Metabolism","Glycan biosynthesis and metabolism","hsa00531","Glycosaminoglycan degradation","5/2723","18/6792",0.277777777777778,0.692863263557351,-1.06731413887176,0.907425858209774,0.999999998795972,0.829437489575908,"NAGLU/HYAL2/HPSE/HYAL1/GNS",5
"Genetic Information Processing","Transcription","hsa03022","Basal transcription factors","9/2723","30/6792",0.3,0.748292324641939,-1.13022873303662,0.908155126801225,0.999999998795972,0.829437489575908,"TAF2/TAF11/GTF2H3/TAF9B/GTF2F1/TAF3/MNAT1/ERCC2/GTF2I",9
"Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","4/2723","15/6792",0.266666666666667,0.665148733015057,-1.06200283040562,0.910891210869418,0.999999998795972,0.829437489575908,"GGT5/CDO1/GAD1/GGT7",4
