"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene_Symbol","Gene_Description","Significance","abs_logFC"
"210754_s_at",-1.27620304547182,7.44147718156477,-4.19654855287505,7.54764532876748e-05,0.000472876220642553,0.971826900402832,"LYN","LYN proto-oncogene, Src family tyrosine kinase","Downregulated",1.27620304547182
"203305_at",-1.60122063142137,7.30767312332575,-4.19602267618131,7.56175140418601e-05,0.000473639385623448,0.970045569697081,"F13A1","coagulation factor XIII A chain","Downregulated",1.60122063142137
"1554298_a_at",1.70477301806062,2.77105624419767,4.19549184107472,7.57601628249519e-05,0.000474472487225074,0.968247580407217,"WDR49","WD repeat domain 49","Upregulated",1.70477301806062
"228933_at",1.45648580892612,6.40115301454549,4.19517853164711,7.5844478792778e-05,0.000474940095184045,0.967186436156322,"NHS","NHS actin remodeling regulator","Upregulated",1.45648580892612
"206901_at",1.17687117140977,3.88101297570248,4.19474909217136,7.59601941115089e-05,0.000475604182675279,0.965732050429969,"C19orf57","chromosome 19 open reading frame 57","Upregulated",1.17687117140977
"213059_at",-1.67197689262856,5.81429461620896,-4.19468201912958,7.5978282762579e-05,0.000475656916017586,0.965504901838049,"CREB3L1","cAMP responsive element binding protein 3 like 1","Downregulated",1.67197689262856
"221298_s_at",-1.39067282839049,2.42842810545781,-4.19350072877613,7.62975421218447e-05,0.000477473375962052,0.961504722246375,"SLC22A8","solute carrier family 22 member 8","Downregulated",1.39067282839049
"239172_x_at",-1.10307340838409,3.31875505229442,-4.19160530741817,7.68125113263177e-05,0.000480573839139748,0.955087724237825,"MDFIC","MyoD family inhibitor domain containing","Downregulated",1.10307340838409
"229002_at",1.43124040700039,5.54500338378205,4.19141260270498,7.68650549100176e-05,0.000480841438718184,0.954435416084582,"FAM69B","family with sequence similarity 69 member B","Upregulated",1.43124040700039
"244790_at",1.04159575001927,4.23314472412271,4.19136087978418,7.68791637761292e-05,0.000480868566408032,0.95426033637292,"MTCP1","mature T-cell proliferation 1","Upregulated",1.04159575001927
"231698_at",-1.28978186126468,4.471552266323,-4.1911069512188,7.69484661130741e-05,0.000481240870872653,0.953400818870807,"LOC647115","translation initiation factor IF-2","Downregulated",1.28978186126468
"202992_at",-2.83771246994046,6.92128902131502,-4.19059597555207,7.70881046300683e-05,0.000481991660042156,0.951671323842492,"C7","complement component 7","Downregulated",2.83771246994046
"209942_x_at",2.70553479822139,3.64557673033776,4.19049824605119,7.71148398118825e-05,0.000482097563539995,0.951340554214508,"MAGEA6///MAGEA3","MAGE family member A6///MAGE family member A3","Upregulated",2.70553479822139
"220040_x_at",-1.24088371276319,5.24109735820264,-4.18967248676018,7.73410944743099e-05,0.000483266442640936,0.948545924026934,"ZC4H2","zinc finger C4H2-type containing","Downregulated",1.24088371276319
"201522_x_at",-1.04408412774681,9.88599288736165,-4.18950560482127,7.7386897176058e-05,0.000483429865347504,0.947981183487236,"SNURF///SNRPN","SNRPN upstream reading frame///small nuclear ribonucleoprotein polypeptide N","Downregulated",1.04408412774681
"205782_at",-1.62340252332141,4.38673249606972,-4.18906343188745,7.75083832867138e-05,0.000484065873383592,0.946484904404747,"FGF7","fibroblast growth factor 7","Downregulated",1.62340252332141
"203760_s_at",-1.8220892508397,5.82321772194048,-4.18861456766495,7.763189600847e-05,0.000484700662839521,0.944966080660236,"SLA","Src-like-adaptor","Downregulated",1.8220892508397
"209986_at",1.35295069182606,2.86544441239985,4.18846569332761,7.76729032661274e-05,0.000484778843747992,0.944462355781982,"LOC101929036///PAH","uncharacterized LOC101929036///phenylalanine hydroxylase","Upregulated",1.35295069182606
"227307_at",-1.53306361350462,5.60209637306054,-4.18843393159202,7.76816547026422e-05,0.000484778843747992,0.944354889531928,"TSPAN18","tetraspanin 18","Downregulated",1.53306361350462
"222850_s_at",-1.10183900453016,7.3859936081638,-4.18822257840677,7.77399139130469e-05,0.000485080895754413,0.943639785861825,"DNAJB14","DnaJ heat shock protein family (Hsp40) member B14","Downregulated",1.10183900453016
"1566324_a_at",-1.32423480063281,3.19332914348907,-4.18814989695783,7.77599581919864e-05,0.000485133431993804,0.943393876627593,"MAF","MAF bZIP transcription factor","Downregulated",1.32423480063281
"1556138_a_at",-1.25655439251524,3.66087404610874,-4.18812055528109,7.77680515285859e-05,0.000485133431993804,0.943294603209725,"","","Downregulated",1.25655439251524
"235583_at",1.62800935835134,4.85179310386241,4.1880304707704,7.77929046846221e-05,0.0004852269566252,0.942989817635719,"ILDR1","immunoglobulin like domain containing receptor 1","Upregulated",1.62800935835134
"204188_s_at",-1.22713497011148,4.87844896787867,-4.1878055957386,7.78549782531767e-05,0.000485491054987209,0.942229008714106,"RARG","retinoic acid receptor gamma","Downregulated",1.22713497011148
"235301_at",1.28661337297648,6.21513364769774,4.18754990413986,7.79256163569986e-05,0.000485696948800639,0.941363969743052,"KIAA1324L","KIAA1324 like","Upregulated",1.28661337297648
"1562201_x_at",1.47884166268709,3.33632992380318,4.18754316843882,7.79274780169701e-05,0.000485696948800639,0.941341182397021,"","","Upregulated",1.47884166268709
"228782_at",3.25260330933825,3.37127479649319,4.18723735635133,7.80120457051296e-05,0.000486100890592923,0.940306622260112,"SCGB3A2","secretoglobin family 3A member 2","Upregulated",3.25260330933825
"232267_at",-1.70967743469745,4.97352054740349,-4.18692564127792,7.80983368924832e-05,0.000486576964227453,0.93925213962759,"ADGRD1","adhesion G protein-coupled receptor D1","Downregulated",1.70967743469745
"1556110_at",-1.1362013464997,3.70114264554255,-4.18678081513757,7.81384600205716e-05,0.00048676531234742,0.938762232010945,"","","Downregulated",1.1362013464997
"1563933_a_at",-1.63641055297385,3.89602798715266,-4.18652078747088,7.82105488851476e-05,0.000487152718859678,0.937882654677983,"PLD5","phospholipase D family member 5","Downregulated",1.63641055297385
"243428_at",1.2838726220433,4.92614380133,4.18645394561955,7.82290901743345e-05,0.000487193065631037,0.937656558805902,"LOC101927338///KCNQ1OT1","uncharacterized LOC101927338///KCNQ1 opposite strand/antisense transcript 1 (non-protein coding)","Upregulated",1.2838726220433
"1559483_at",1.26414290043976,2.07872221365938,4.186133693551,7.83179838778619e-05,0.000487636724367702,0.936573320773294,"PROX1-AS1","PROX1 antisense RNA 1","Upregulated",1.26414290043976
"242894_at",1.31685244346666,5.37132245519918,4.18609432549812,7.83289181564006e-05,0.000487643101685476,0.936440163605301,"","","Upregulated",1.31685244346666
"204606_at",-2.33663943622024,5.82518920628584,-4.18469158822861,7.87194839456609e-05,0.000489950625665841,0.931696089566913,"CCL21","C-C motif chemokine ligand 21","Downregulated",2.33663943622024
"209541_at",-1.84381393079531,6.50261987389936,-4.18377594834524,7.89754393505946e-05,0.000491419378366807,0.928599906302619,"IGF1","insulin like growth factor 1","Downregulated",1.84381393079531
"220061_at",-1.53025877574891,4.13609079809851,-4.18369952399422,7.89968390640507e-05,0.000491428250293899,0.928341500419894,"ACSM5","acyl-CoA synthetase medium-chain family member 5","Downregulated",1.53025877574891
"212125_at",-1.20828084189843,6.55830708164115,-4.1830387529696,7.9182096106119e-05,0.000492456193515394,0.926107422339125,"RANGAP1","Ran GTPase activating protein 1","Downregulated",1.20828084189843
"209806_at",1.26425007817373,9.66040793572217,4.1827328398972,7.92680052767358e-05,0.000492928185979065,0.925073197746817,"HIST1H2BK","histone cluster 1, H2bk","Upregulated",1.26425007817373
"239102_s_at",1.14944438050365,5.98157028288457,4.18207550475761,7.94529081378424e-05,0.00049395315865304,0.922851048408213,"","","Upregulated",1.14944438050365
"221908_at",1.87135051804577,5.19853187670044,4.1819902030222,7.947693327882e-05,0.000494040103063529,0.922562697852089,"RNFT2","ring finger protein, transmembrane 2","Upregulated",1.87135051804577
"204911_s_at",-1.0098270730226,5.03564443987244,-4.18171987907169,7.95531160289195e-05,0.000494425014002456,0.921648929287801,"TRIM3","tripartite motif containing 3","Downregulated",1.0098270730226
"207057_at",-1.56039719781056,6.94707224922351,-4.18164180813188,7.95751311038706e-05,0.000494425014002456,0.921385034942813,"SLC16A7","solute carrier family 16 member 7","Downregulated",1.56039719781056
"225156_at",-1.01337280199661,7.07526759627921,-4.18162792752217,7.95790458857367e-05,0.000494425014002456,0.921338116205802,"ELOF1","elongation factor 1 homolog","Downregulated",1.01337280199661
"209624_s_at",-1.0636863743451,5.80462684287006,-4.18159091708514,7.95894849367569e-05,0.000494427444171569,0.921213015322875,"MCCC2","methylcrotonoyl-CoA carboxylase 2","Downregulated",1.0636863743451
"208575_at",1.22445576637473,2.60165510934788,4.18005512457675,8.00238325191666e-05,0.000497062954654207,0.916022398371747,"HIST1H3A","histone cluster 1, H3a","Upregulated",1.22445576637473
"215138_s_at",-1.16593556907876,4.69443314778116,-4.17946551303223,8.01911911167641e-05,0.000497976771994272,0.914029958645968,"KAZN","kazrin, periplakin interacting protein","Downregulated",1.16593556907876
"227371_at",1.82395413006777,5.34199925013376,4.17938491047746,8.02140960065836e-05,0.000498022994289285,0.913757596456811,"BAIAP2L1","BAI1 associated protein 2 like 1","Upregulated",1.82395413006777
"218934_s_at",-2.21401991724339,5.30796737374302,-4.17880412259117,8.03793256107758e-05,0.000498956159370436,0.911795164404114,"HSPB7","heat shock protein family B (small) member 7","Downregulated",2.21401991724339
"227817_at",-1.8222716254376,5.76882086033567,-4.17838000764434,8.05001903433734e-05,0.000499517385400552,0.910362221615249,"PRKCB","protein kinase C beta","Downregulated",1.8222716254376
"204111_at",-1.15029296795528,3.71781701887609,-4.17787286835941,8.06449455919188e-05,0.000500289439957331,0.908648883625242,"HNMT","histamine N-methyltransferase","Downregulated",1.15029296795528
"206670_s_at",1.89902525332824,3.0796829316095,4.17717111871918,8.08456635781559e-05,0.000501344999078805,0.90627827583386,"GAD1","glutamate decarboxylase 1","Upregulated",1.89902525332824
"206359_at",-1.61908294697932,4.8628453167902,-4.17690993737154,8.09204909669429e-05,0.000501745791205943,0.905396030913503,"SOCS3","suppressor of cytokine signaling 3","Downregulated",1.61908294697932
"216929_x_at",-1.28186423649397,4.77023631775146,-4.17664496333521,8.09964732084545e-05,0.000502153642077412,0.904501009017008,"ABO","ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)","Downregulated",1.28186423649397
"216134_at",-1.06968605916982,2.98678189194238,-4.17624917957549,8.11100937757522e-05,0.000502794494993959,0.903164206138144,"FRMD4B","FERM domain containing 4B","Downregulated",1.06968605916982
"212085_at",-1.03425150881412,10.9520433348746,-4.17597050115427,8.11901882652149e-05,0.000503164432489475,0.902222985655166,"SLC25A6","solute carrier family 25 member 6","Downregulated",1.03425150881412
"232852_at",-1.17697171302308,5.3017023321038,-4.17571334934803,8.12641634985544e-05,0.000503496058080252,0.901354504050431,"","","Downregulated",1.17697171302308
"206488_s_at",-2.13316641434836,7.03356887695763,-4.17490042202913,8.14984473340186e-05,0.00050488406118155,0.898609210184356,"CD36","CD36 molecule","Downregulated",2.13316641434836
"225362_at",1.1832067988954,6.25089619552892,4.17440521250852,8.16414847720467e-05,0.000505642862325752,0.896937024022674,"FAM122B","family with sequence similarity 122B","Upregulated",1.1832067988954
"238803_at",1.0604500155304,4.52822908350522,4.17373617035232,8.18351170172364e-05,0.000506714559339015,0.894678045029853,"HECTD2","HECT domain E3 ubiquitin protein ligase 2","Upregulated",1.0604500155304
"242797_x_at",1.03323906056518,5.43856145037955,4.17357211948366,8.18826637228437e-05,0.00050694517284977,0.894124171243925,"","","Upregulated",1.03323906056518
"1560201_at",1.28926113127843,3.5184023013316,4.17345414241657,8.1916873371994e-05,0.000507029382140341,0.893725861507339,"ZNF713","zinc finger protein 713","Upregulated",1.28926113127843
"205618_at",-1.22911970813175,6.28178513369916,-4.17196010889113,8.23512906370133e-05,0.00050955433987298,0.888682355952179,"PRRG1","proline rich and Gla domain 1","Downregulated",1.22911970813175
"213703_at",1.02999732138897,6.25215401784225,4.17167080190154,8.24356682741369e-05,0.000509983898512127,0.88770585097196,"LINC00342","long intergenic non-protein coding RNA 342","Upregulated",1.02999732138897
"222308_x_at",1.20646130412311,3.15062302084092,4.17161563291817,8.24517680105393e-05,0.000510019377560605,0.887519642439885,"","","Upregulated",1.20646130412311
"204628_s_at",-1.26815865853422,4.38148622245273,-4.17060032705973,8.27486025330325e-05,0.000511726842383176,0.88409301032121,"ITGB3","integrin subunit beta 3","Downregulated",1.26815865853422
"236435_at",1.01132767323682,6.2867618787998,4.17040914515092,8.28046116058874e-05,0.000511947470787419,0.883447833068537,"","","Upregulated",1.01132767323682
"206223_at",-1.00418174347717,4.46798968275157,-4.17040752269335,8.28050870810468e-05,0.000511947470787419,0.883442357875035,"LMTK2","lemur tyrosine kinase 2","Downregulated",1.00418174347717
"213843_x_at",-1.22240752158586,6.32745993389172,-4.17015064597063,8.28804002363685e-05,0.000512284368098352,0.882575510452969,"SLC6A8","solute carrier family 6 member 8","Downregulated",1.22240752158586
"209685_s_at",-1.91450216033683,7.19971505578612,-4.16987823584276,8.29603397724417e-05,0.000512714071738576,0.881656280141882,"PRKCB","protein kinase C beta","Downregulated",1.91450216033683
"1555349_a_at",-2.21020583591803,6.20507239089734,-4.16914770697965,8.31750828292092e-05,0.000513912142237179,0.879191338846976,"ITGB2","integrin subunit beta 2","Downregulated",2.21020583591803
"212393_at",-1.00640589999377,5.79128009670928,-4.16875238219561,8.32915142052344e-05,0.000514566922724039,0.877857548893665,"SBF1","SET binding factor 1","Downregulated",1.00640589999377
"205462_s_at",-1.2707041736266,6.77790018586857,-4.16757437231582,8.36393954142086e-05,0.000516451939774947,0.87388350844679,"HPCAL1","hippocalcin like 1","Downregulated",1.2707041736266
"228113_at",-1.50057195460054,4.86073406328146,-4.16593488254993,8.41258904003643e-05,0.00051913502494742,0.868353798067583,"RAB37","RAB37, member RAS oncogene family","Downregulated",1.50057195460054
"229484_at",-1.47530939508947,3.52178372496666,-4.16535051783384,8.4299950977312e-05,0.00052007869705875,0.866383160125971,"PPM1J","protein phosphatase, Mg2+/Mn2+ dependent 1J","Downregulated",1.47530939508947
"204803_s_at",-1.89370365977073,5.06225207499412,-4.16424120346986,8.46313304516196e-05,0.000521926792521976,0.862642712945346,"RRAD","RRAD, Ras related glycolysis inhibitor and calcium channel regulator","Downregulated",1.89370365977073
"229266_at",-1.63973184504709,3.74912621293405,-4.16391877520789,8.47278830763043e-05,0.000522456759716254,0.86155564583177,"SHISA6","shisa family member 6","Downregulated",1.63973184504709
"223946_at",1.13784288054184,4.67434158771101,4.16379492389825,8.47649991497473e-05,0.000522620136970507,0.861138094733284,"MED23","mediator complex subunit 23","Upregulated",1.13784288054184
"201131_s_at",2.73571679593986,8.9781214012894,4.16332913183637,8.49047293057703e-05,0.000523416063010403,0.859567795896765,"CDH1","cadherin 1","Upregulated",2.73571679593986
"218678_at",-1.84974022594103,6.24350342794565,-4.16306353543789,8.4984503373866e-05,0.00052384222191129,0.858672453637432,"NES","nestin","Downregulated",1.84974022594103
"206133_at",-1.18304131344886,5.65707566902782,-4.16299831034845,8.50041053186438e-05,0.000523897421144102,0.858452581077151,"XAF1","XIAP associated factor 1","Downregulated",1.18304131344886
"1557169_x_at",-1.27805678416188,3.89086875496477,-4.16294987701734,8.50186636958029e-05,0.000523921525921024,0.858289314583983,"HCG11","HLA complex group 11 (non-protein coding)","Downregulated",1.27805678416188
"235495_at",-1.08612203914915,2.82862792686238,-4.16283975557937,8.50517735973975e-05,0.000524058166611441,0.857918104691655,"CCDC97","coiled-coil domain containing 97","Downregulated",1.08612203914915
